price,total sq. ft.,days to sell,zip code,bedrooms,bathrooms,half bathrooms,year built,garage
242663,1729,27,76114,4,0.0,0,1999,False
286901,1373,65,76013,3,2,0,2010,True
248219,2211,80,76140,3,2.0,1,1970,True
125478,1941,34,76244,2,3.0,1,1946,False
380774,2036,334,76135,4,3.0,1,1947,False
197215,1914,5,76180,3,3.0,1,2000,True
305632,3423,9,76017,4,4.0,1,1934,True
337328,1905,175,76180,4,3.0,1,1968,False
38484,2621,49,75052,4,2.0,1,1933,True
292432,1700,229,76013,2,3.0,1,1932,False
362410,3175,7,76017,5,5.0,1,1973,False
314935,2316,43,76002,4,2.0,1,1940,True
327240,1664,7,76036,4,0.0,0,1949,True
361482,17616,230,76109,5,6.0,1,2017,False
335046,2168,7,76036,3,0.0,0,1986,False
151808,2571,28,75052,3,2.0,1,1999,True
325325,1315,285,76107,3,1,0,1975,False
346050,1542,42,76107,2,2.0,1,1930,False
691766,1564,258,76052,2,2.0,1,1962,False
686074,2728,68,76052,3,2.0,1,1951,False
427210,1675,23,76028,4,3.0,1,2004,False
421888,1607,52,76180,4,0.0,0,1970,True
487394,3304,228,76135,3,5.0,1,1969,False
770961,2477,68,76052,2,2.0,1,1966,False
258006,1928,51,76140,3,0.0,0,1985,True
235128,1322,98,76117,2,2,0,2005,True
290316,1529,69,76013,3,0.0,0,1982,True
552697,9506,149,76109,8,5.0,1,1985,True
225244,1749,147,76020,4,2.0,1,1942,True
356493,1552,108,76120,3,0.0,0,1998,False
343453,1698,246,76040,4,0.0,0,1967,False
516344,3350,5,76017,3,5.0,1,1965,False
253329,1419,75,76140,3,2,0,2015,True
120716,1703,188,76180,2,3.0,1,1947,False
536926,1782,62,76180,4,3.0,1,2014,True
350877,1354,101,76107,3,1,0,1959,False
342120,1804,181,76180,4,0.0,0,1941,False
557554,2531,68,76040,4,3.0,1,1996,True
191601,2345,285,76135,3,0.0,0,1938,True
273274,1268,1,76140,2,2,0,1954,True
467138,4050,33,76052,8,5.0,1,1954,True
350672,1367,177,76107,2,2,0,2003,False
227105,1412,232,76114,2,2,0,1976,True
226631,1653,42,76114,2,2.0,1,1958,False
289958,1871,287,76020,3,3.0,1,2006,False
330734,3559,196,76126,4,5.0,1,1992,False
136516,2497,298,75052,2,0.0,0,1997,False
325474,7389,64,76109,6,4.0,1,1942,False
513031,2360,63,76126,3,2.0,1,1979,False
391793,1517,144,76120,2,2.0,1,2015,False
277667,1471,194,76036,3,1,0,1963,True
199313,1132,168,76013,2,2,0,1933,False
360014,3450,271,76028,4,0.0,0,1958,False
328732,2082,337,76036,2,2.0,1,1953,True
757216,2341,142,76092,2,2.0,1,1939,True
629732,3546,146,76126,5,3.0,1,1984,True
339165,1303,27,76107,2,1,0,1957,True
311359,1383,5,76013,2,1,0,1932,False
385580,1416,53,76107,2,2,0,1981,False
513303,1741,99,76180,4,0.0,0,1934,False
1819282,2334,96,76092,4,0.0,0,1993,False
279770,1243,277,76140,3,1,0,1967,True
226388,1711,3,76002,2,0.0,0,2001,False
687152,2322,15,76126,3,0.0,0,1961,False
309000,2085,19,76013,2,2.0,1,1958,False
383229,2717,294,76028,3,3.0,1,1954,True
381522,1854,152,76036,2,3.0,1,1962,False
336575,3001,62,76017,4,4.0,1,2014,False
525835,3149,54,76126,3,5.0,1,2000,True
413058,1620,62,76135,2,2.0,1,1966,False
375803,1358,165,76017,2,1,0,1985,False
1152803,3884,225,76092,4,5.0,1,1959,False
49408,2598,43,76244,2,0.0,0,1963,False
487498,2179,128,76028,2,0.0,0,2006,True
388464,3725,214,76017,3,4.0,1,1964,False
344517,1411,48,76028,2,2,0,2006,False
228778,1385,93,76117,2,2,0,1932,True
456134,2043,166,76180,3,0.0,0,1930,False
420420,3999,60,76135,4,5.0,1,1961,False
167417,1636,90,76114,4,0.0,0,1994,False
771440,1520,120,76028,4,3.0,1,1954,False
253549,1438,8,76140,3,1,0,1949,True
321284,1280,251,76107,3,2,0,1935,True
74538,1982,5,75052,3,2.0,1,2018,True
1759251,6238,157,76092,8,4.0,1,2015,False
331917,1887,234,76180,2,2.0,1,1941,True
299036,4624,68,76109,5,4.0,1,1997,False
393703,1423,225,76120,3,2,0,1940,True
411718,1272,81,76017,3,1,0,1964,True
231977,1331,1,76117,3,1,0,1966,True
399960,3617,48,76017,4,0.0,0,1943,False
357165,1310,170,76017,3,2,0,2008,True
385565,2240,386,76028,4,3.0,1,1985,True
472909,4681,302,76109,5,6.0,1,2018,False
27638,3117,105,75052,3,5.0,1,1958,True
519276,2825,192,76040,5,4.0,1,2009,True
419340,3095,3,76017,5,5.0,1,1934,False
211220,1272,295,76020,3,1,0,1939,False
400357,2593,15,76017,2,2.0,1,1954,False
329144,1441,126,76036,3,2,0,2006,False
328067,1446,85,76107,2,1,0,1976,False
379746,5169,172,76109,7,6.0,1,1962,True
391687,2375,178,76002,2,0.0,0,1962,True
344500,2026,121,76036,3,0.0,0,1963,False
288105,1709,42,76013,2,2.0,1,2015,False
287952,1148,10,76013,3,2,0,2016,False
432538,2802,24,76135,4,4.0,1,1931,False
360257,1826,35,76120,3,3.0,1,2014,False
476786,1860,37,76135,4,0.0,0,1938,True
596450,1209,156,76040,2,2,0,2016,False
153299,2376,31,76135,2,2.0,1,1975,True
606225,1735,39,76180,4,3.0,1,1972,True
382320,3881,260,76017,3,4.0,1,1990,False
595032,2205,133,76052,3,2.0,1,1949,False
346418,1422,40,76107,2,1,0,1973,True
207111,1256,11,76114,2,1,0,1952,False
241836,1726,92,76013,2,0.0,0,1971,False
289474,1633,35,76013,3,0.0,0,1992,True
676632,2903,23,76126,5,0.0,0,2017,False
136340,1213,28,76040,3,2,0,2007,False
462842,1596,151,76126,3,3.0,1,1980,True
458583,2740,43,76002,4,3.0,1,1984,True
570137,1762,107,76052,4,0.0,0,1974,True
570107,4721,91,76052,5,6.0,1,1977,True
546200,3086,125,76135,4,0.0,0,2008,True
1525000,4503,22,76092,5,6.0,1,2004,False
693586,2649,116,76126,2,2.0,1,1972,True
399364,1889,133,76180,2,0.0,0,1954,False
280662,3952,172,76002,5,5.0,1,1971,True
234026,1278,262,76117,2,1,0,1962,False
226903,1137,3,76140,3,2,0,1960,True
512717,2269,325,76126,3,3.0,1,2002,True
919884,3265,15,76052,3,4.0,1,2007,False
340647,2165,20,76020,4,2.0,1,1930,False
250304,1544,16,76013,3,2.0,1,1967,True
821628,1816,92,76052,4,3.0,1,2008,True
845552,2237,18,76052,4,3.0,1,1962,True
389096,1384,5,76020,3,2,0,1966,False
339318,5193,0,76017,6,5.0,1,1948,True
235867,1281,62,76117,2,2,0,1978,False
325596,1386,77,76107,2,1,0,1932,False
452097,3950,111,76052,3,0.0,0,2010,False
371299,3643,62,76017,4,0.0,0,1979,True
231424,1317,21,76117,2,2,0,1990,True
419086,1566,53,76040,3,0.0,0,2008,False
336103,2134,85,76036,2,2.0,1,1932,False
233453,1282,202,76117,3,2,0,1943,True
406995,2784,219,76017,3,2.0,1,1948,True
228584,1170,227,76114,3,1,0,2007,True
571449,4199,87,76052,5,5.0,1,2008,False
550610,1641,180,76028,3,0.0,0,1951,True
442904,3990,69,76017,5,4.0,1,2012,True
234181,1059,48,76114,2,2,0,1995,True
350537,2814,20,76135,5,4.0,1,1940,False
151506,3125,73,76244,3,4.0,1,1966,True
557752,2223,15,76028,3,2.0,1,1977,True
302328,2027,6,76002,3,2.0,1,1983,False
737107,2899,4,76126,4,4.0,1,2011,True
181463,1403,77,76114,3,2,0,1991,True
326128,1252,146,76107,2,1,0,1943,True
424804,2861,44,76052,3,3.0,1,1933,False
161798,2421,19,75052,2,2.0,1,1982,False
228019,1307,32,76117,3,1,0,2017,False
318411,1466,25,76107,2,2,0,1973,False
341743,1543,13,76036,2,3.0,1,1961,True
330132,1248,59,76107,2,1,0,1949,False
232300,1367,26,76117,2,2,0,1948,False
1709812,4830,57,76092,7,6.0,1,1937,False
309365,1732,282,76020,3,0.0,0,1989,True
255768,1154,221,76140,2,2,0,2010,False
499170,2731,51,76028,3,2.0,1,1944,True
266113,1769,232,76180,4,2.0,1,1976,True
255372,2088,3,76020,4,0.0,0,1960,False
340566,2644,327,76020,2,2.0,1,1953,False
887103,4321,25,76092,8,5.0,1,1942,False
239739,1270,79,76013,3,2,0,1982,True
334080,1358,0,76107,2,1,0,1967,True
378051,1739,7,76120,3,0.0,0,1953,True
36300,1644,22,76244,4,3.0,1,1930,True
391770,2260,1,76002,2,2.0,1,1975,True
324254,1894,379,76017,2,0.0,0,1945,True
299331,1683,58,76013,2,3.0,1,1974,True
346009,1914,104,76036,4,3.0,1,1948,False
397503,2203,32,76017,3,2.0,1,1962,True
233839,1356,8,76117,3,2,0,1932,False
477549,2287,58,76028,3,2.0,1,1954,False
231487,1351,177,76117,3,2,0,1930,True
615734,3118,361,76052,5,4.0,1,1945,True
141251,2539,72,75052,2,0.0,0,1978,True
349474,1504,274,76107,2,0.0,0,1963,False
288927,2145,330,76002,4,2.0,1,1941,False
320915,1923,191,76036,4,2.0,1,1941,False
426073,3184,259,76040,4,4.0,1,1951,True
121938,2009,125,75052,4,3.0,1,2010,False
420984,2564,275,76002,4,0.0,0,1961,False
341776,2153,200,76002,2,0.0,0,1999,False
198387,2020,2,76244,2,0.0,0,1938,False
224197,2268,92,76126,2,2.0,1,1977,True
370639,1624,158,76120,4,3.0,1,1971,True
475666,1406,57,76017,3,2,0,2006,True
602448,3530,15,76028,3,5.0,1,1945,False
644045,3130,96,76040,4,5.0,1,2002,False
328773,1728,218,76036,4,0.0,0,1943,False
279040,3438,335,76017,4,4.0,1,1977,True
391578,2624,115,76135,4,2.0,1,1979,True
310871,1647,286,76114,3,3.0,1,2002,False
319433,1720,20,76036,4,3.0,1,1960,False
559313,3725,380,76052,4,4.0,1,1999,True
269305,3303,202,76126,5,5.0,1,1972,True
502316,2886,271,76126,3,5.0,1,1940,False
412760,1572,118,76109,4,3.0,1,1939,True
233004,1306,4,76117,2,1,0,1970,False
289261,1159,41,76036,2,1,0,1982,False
340006,1527,52,76107,2,0.0,0,1967,True
203539,1833,213,76114,3,0.0,0,1959,True
180298,3109,328,76028,4,4.0,1,1940,True
359588,1318,232,76120,3,2,0,2006,True
233428,1929,48,76140,3,0.0,0,1961,False
539622,4242,332,76052,8,4.0,1,1930,True
280622,1467,178,76013,2,2,0,1997,False
267399,1148,22,76140,2,2,0,1949,True
266135,2335,144,76140,3,0.0,0,1974,True
234095,1326,64,76117,2,2,0,2008,True
371981,1134,5,76040,3,1,0,1989,False
265361,1815,268,76020,2,0.0,0,1960,False
329325,2450,16,76135,4,2.0,1,2015,True
756492,1077,82,76040,2,2,0,1994,True
231143,1318,4,76117,3,2,0,1999,True
232258,1285,232,76117,2,1,0,1935,False
489023,2263,281,76135,2,0.0,0,1991,True
310554,3084,17,76140,5,3.0,1,1960,True
230923,1326,155,76117,3,1,0,1999,True
246562,1817,69,76013,3,0.0,0,1942,True
537918,1431,151,76040,2,1,0,1989,True
269077,2162,354,76036,2,0.0,0,1994,True
906150,4726,54,76092,6,6.0,1,2009,True
363175,1690,38,76120,3,2.0,1,1945,False
226601,1390,99,76117,3,2,0,1984,False
319098,2246,325,76002,2,3.0,1,1968,True
634514,1690,109,76028,4,3.0,1,2006,False
233152,1310,178,76117,2,1,0,1956,True
105651,1682,405,75052,3,2.0,1,1974,True
383943,1728,15,76120,4,0.0,0,2011,False
233330,1345,154,76117,2,1,0,1967,True
274645,1401,64,76013,3,2,0,1942,False
108031,2689,6,76244,3,2.0,1,1963,True
397074,1743,221,76017,2,0.0,0,1945,True
316292,1306,94,76107,2,2,0,1947,False
340565,1709,195,76180,2,0.0,0,1995,False
358234,1954,59,76180,3,0.0,0,1961,False
233712,1306,177,76117,2,2,0,1939,False
603142,2615,230,76126,4,0.0,0,1971,True
365569,2215,52,76036,2,0.0,0,1939,True
216796,1606,319,76114,3,0.0,0,1956,False
346660,2538,263,76002,2,0.0,0,1988,False
300294,2821,128,76017,4,0.0,0,1952,True
536457,2373,12,76126,3,0.0,0,1992,True
361645,1579,162,76107,4,3.0,1,2006,True
344330,1342,136,76107,3,1,0,2018,True
152102,1568,82,76114,3,0.0,0,2002,False
444730,1596,82,76180,4,3.0,1,1935,False
455796,3866,90,76052,5,5.0,1,2001,False
353712,2042,62,76036,4,0.0,0,1967,False
353257,1215,23,76120,3,2,0,1979,False
342400,3534,156,76002,5,5.0,1,1996,True
151991,2050,100,76180,3,3.0,1,1933,False
1224364,4843,280,76092,5,6.0,1,1949,True
284790,2319,0,76140,4,3.0,1,1981,False
317601,2295,23,76020,4,0.0,0,1997,True
285592,2964,2,76135,3,3.0,1,1951,False
402083,1699,182,76020,3,2.0,1,1986,True
394884,2493,309,76036,2,2.0,1,2001,False
927367,4517,182,76092,6,4.0,1,1947,False
361415,1364,264,76107,3,1,0,1949,True
298886,1126,252,76140,2,2,0,1943,False
254914,3495,18,76135,4,0.0,0,1962,True
228479,1298,2,76117,2,1,0,1957,False
382956,1411,44,76107,2,2,0,2014,True
322441,1903,196,76180,4,3.0,1,1997,True
225172,1756,35,76114,3,0.0,0,1967,False
241907,2013,90,76020,3,0.0,0,1951,False
284259,2523,23,76140,2,0.0,0,1961,True
1139573,3706,163,76092,5,5.0,1,1936,True
357628,1463,2,76107,3,2,0,2010,False
420994,4178,321,76052,8,5.0,1,2008,False
99126,3502,105,76244,5,3.0,1,1954,True
1124285,4321,111,76092,5,6.0,1,1954,False
343095,1171,338,76107,3,1,0,1977,True
267317,6272,11,76109,6,6.0,1,2015,False
308955,2141,120,76036,4,0.0,0,2017,True
614006,1840,146,76052,4,0.0,0,1970,True
258075,1726,20,76140,3,2.0,1,2012,False
314901,3019,174,76052,4,5.0,1,2007,True
231760,1311,258,76117,3,2,0,2012,False
1675079,2961,75,76092,4,0.0,0,2007,True
477705,2641,5,76135,3,2.0,1,1944,False
702817,5692,271,76109,8,5.0,1,1961,True
396540,3025,361,76126,3,5.0,1,1989,True
370535,1483,46,76120,3,2,0,1986,True
429314,1832,251,76020,2,2.0,1,1959,True
230643,1377,0,76117,3,1,0,1968,False
522476,1418,173,76040,3,1,0,2018,True
359868,1721,80,76036,2,0.0,0,2004,True
566892,2728,101,76126,3,2.0,1,1948,True
451443,6723,34,76109,8,4.0,1,1972,False
306639,3214,144,76002,5,5.0,1,1982,True
84624,2699,78,75052,2,0.0,0,1982,False
394027,2117,194,76028,4,2.0,1,1936,False
48897,2456,19,75052,3,0.0,0,1966,True
228487,1856,170,76020,3,3.0,1,1991,True
343818,1189,76,76107,2,2,0,1969,True
345509,2390,171,76036,3,2.0,1,1946,True
54329,1906,215,76244,4,0.0,0,1945,False
346388,1574,10,76120,2,0.0,0,1960,True
578364,1767,49,76180,2,3.0,1,1939,True
230041,1285,45,76117,2,2,0,1985,True
1431752,3565,11,76092,5,0.0,0,1931,False
228881,1686,308,76028,4,0.0,0,1954,False
474654,2893,0,76126,4,4.0,1,1976,False
322591,2790,65,76052,3,2.0,1,1966,False
268283,1069,46,76013,2,2,0,1933,False
103438,1681,191,76244,3,2.0,1,1935,False
317525,2333,326,76036,3,2.0,1,2000,True
688128,2352,228,76028,4,3.0,1,1987,True
237921,1391,85,76117,2,1,0,1991,True
215827,1807,9,76114,4,2.0,1,1941,False
462636,1454,302,76020,3,1,0,1992,False
407390,2554,303,76002,4,3.0,1,1977,False
449415,2290,1,76040,4,0.0,0,2008,True
359246,1725,74,76120,3,3.0,1,2003,False
406311,1559,76,76180,3,0.0,0,1931,True
190313,2661,222,76135,4,0.0,0,1987,True
237468,1327,1,76117,2,1,0,2005,False
254283,1273,125,76036,2,1,0,1979,True
1176152,3554,165,76092,5,3.0,1,1955,True
298158,1853,156,76002,2,3.0,1,1975,False
366590,1347,2,76020,3,1,0,1938,True
66286,2104,63,75052,2,3.0,1,2011,False
239095,2278,19,76140,3,0.0,0,2005,False
359682,1784,178,76140,3,3.0,1,1995,False
529629,1548,2,76028,3,0.0,0,1988,False
235505,1355,115,76117,3,2,0,1968,True
1426288,3707,126,76092,4,5.0,1,1960,True
238001,1278,196,76117,3,1,0,1961,True
228107,1413,132,76020,2,1,0,1983,True
288884,1618,160,76140,4,2.0,1,1939,True
1385781,4017,120,76092,7,5.0,1,1953,False
217635,1215,4,76020,3,2,0,1951,False
248694,1606,29,76013,3,3.0,1,1945,True
201217,1034,15,76013,2,1,0,1983,True
1531264,3056,409,76092,5,5.0,1,1987,False
76692,2714,55,75052,4,0.0,0,1985,True
375732,1571,13,76036,4,2.0,1,1950,True
1384013,2973,97,76092,5,0.0,0,2001,False
352282,9600,23,76109,7,5.0,1,1988,False
640898,3002,17,76052,5,3.0,1,1979,False
661104,2096,22,76028,3,0.0,0,1954,False
200799,1220,309,76114,3,2,0,1954,True
1217060,5323,313,76092,5,6.0,1,1990,True
222704,2142,80,76140,4,0.0,0,1958,False
371956,1370,42,76020,3,2,0,1931,True
368730,1383,51,76107,3,1,0,1992,False
337715,3011,88,76052,5,4.0,1,1934,True
417294,2288,159,76017,2,0.0,0,1993,False
354173,1550,0,76126,2,0.0,0,1992,False
592162,1958,57,76028,3,0.0,0,1963,True
359821,1811,105,76120,4,0.0,0,1940,False
662265,2752,15,76028,2,2.0,1,1955,False
425668,4184,96,76052,8,5.0,1,1975,True
235287,1332,198,76117,2,1,0,1954,True
358700,1429,178,76107,3,2,0,1972,True
367376,1507,247,76107,4,0.0,0,1996,True
286867,1509,8,76140,3,0.0,0,1938,True
257290,3528,66,76017,5,5.0,1,1942,True
703513,4435,69,76092,7,6.0,1,2011,True
334935,1609,19,76180,3,0.0,0,1978,True
376770,3026,180,76002,3,3.0,1,1954,False
148226,2164,110,75052,3,3.0,1,1988,False
290678,2141,26,76036,2,2.0,1,2015,False
113079,1826,54,76244,2,2.0,1,1935,False
344867,1408,90,76120,3,1,0,1971,True
228970,2364,39,76040,4,0.0,0,1936,False
301477,6576,1,76109,5,5.0,1,1996,False
482421,2159,127,76135,4,3.0,1,1993,True
536756,1487,39,76040,3,1,0,1945,True
341733,1116,43,76013,3,1,0,1987,True
335712,1514,32,76036,2,0.0,0,1941,False
350151,1686,51,76036,3,3.0,1,2005,False
423024,3046,33,76126,5,4.0,1,1999,True
305964,2912,191,76002,4,4.0,1,1956,False
381347,1620,88,76107,4,3.0,1,1944,True
506379,1497,30,76180,3,2,0,2009,True
262929,1597,81,76013,3,0.0,0,1997,True
297391,2667,86,76040,3,2.0,1,1947,True
339584,1490,177,76107,2,2,0,2007,False
262286,2791,7,76140,4,2.0,1,1944,True
330623,2031,6,76036,2,0.0,0,1981,False
336895,7698,28,76109,6,4.0,1,2002,False
421035,3555,7,76052,4,5.0,1,1964,False
665786,2322,11,76040,2,2.0,1,1999,False
1853076,4382,100,76092,8,6.0,1,1995,True
287418,1909,314,76180,4,0.0,0,2002,False
343536,3990,67,76002,5,4.0,1,1946,True
464202,2670,222,76135,2,0.0,0,1984,False
234326,1319,17,76117,3,2,0,2017,False
235888,1439,150,76020,2,1,0,1968,False
258308,3521,35,76109,3,4.0,1,2010,False
271010,1382,26,76020,3,2,0,2008,False
750806,2111,232,76135,2,0.0,0,2007,False
157648,1590,121,76040,4,0.0,0,1930,False
487384,4433,403,76109,8,5.0,1,1984,True
360271,1683,65,76120,3,2.0,1,1954,True
425425,3667,122,76109,3,4.0,1,1969,False
264373,2153,41,76126,2,0.0,0,1947,False
323632,3821,174,76017,5,3.0,1,1952,False
389546,2062,294,76126,4,0.0,0,1949,True
345670,1289,56,76120,2,2,0,1982,False
470567,2902,120,76126,3,4.0,1,1986,True
335059,2616,37,76002,2,2.0,1,2011,True
312836,1973,296,76013,2,3.0,1,1978,True
442537,3028,6,76017,5,0.0,0,1991,False
464284,1917,322,76180,4,0.0,0,1993,True
360702,2297,187,76020,4,2.0,1,1981,False
594469,9670,350,76109,7,5.0,1,1966,False
272905,1975,94,76036,2,3.0,1,1934,False
276274,1360,91,76140,3,1,0,1949,False
844342,4340,127,76092,7,5.0,1,1995,False
435741,1254,107,76028,3,1,0,1981,True
258306,5087,13,76017,5,5.0,1,2010,True
481553,2777,209,76028,2,0.0,0,1987,True
546570,3098,131,76028,4,0.0,0,2013,False
342272,6368,15,76109,6,5.0,1,1958,True
1328823,5153,13,76092,5,5.0,1,1973,False
203670,1753,4,76020,2,0.0,0,1973,True
566207,1344,143,76040,2,2,0,1990,False
314021,1357,349,76107,3,1,0,2000,False
849132,2266,37,76135,3,0.0,0,1978,False
319464,1932,301,76180,2,0.0,0,1972,False
540903,1926,143,76040,4,0.0,0,1979,True
510444,3366,31,76052,3,4.0,1,1930,True
365517,3611,61,76002,4,5.0,1,1930,False
401932,2462,111,76017,4,3.0,1,1966,True
323238,1659,78,76002,2,0.0,0,1964,True
79739,2151,16,75052,4,3.0,1,1991,False
348732,1588,207,76107,2,3.0,1,1949,False
307922,2408,18,76036,4,0.0,0,1943,False
427953,1748,44,76028,4,3.0,1,2007,True
290705,1971,115,76140,4,0.0,0,1956,False
132534,1345,0,76114,2,1,0,1989,False
307175,1870,209,76020,4,0.0,0,1997,True
396393,2652,101,76017,2,0.0,0,1962,True
273837,1463,32,76013,2,1,0,1956,True
242190,1405,160,76020,2,1,0,1970,False
273518,1403,8,76140,2,1,0,2002,True
366430,1669,116,76107,2,3.0,1,1937,True
263483,2023,48,76180,4,0.0,0,1950,False
383367,2180,427,76180,2,0.0,0,1930,False
176884,2748,20,76040,3,0.0,0,1942,True
307306,1506,0,76013,3,3.0,1,1980,False
276468,3308,127,76135,4,3.0,1,1960,True
286866,1575,34,76140,3,3.0,1,1956,False
356481,1425,14,76107,3,2,0,1966,False
235778,1354,241,76117,2,2,0,2013,False
413796,2847,60,76017,3,0.0,0,1931,False
138120,1718,120,76180,2,2.0,1,1989,False
239184,2077,29,76028,2,2.0,1,1937,False
249189,1380,97,76013,3,2,0,1938,False
273161,1410,81,76140,2,2,0,1948,False
61042,2812,1,75052,4,3.0,1,2003,False
547025,3948,251,76052,3,0.0,0,1954,True
285233,1865,239,76114,4,0.0,0,1939,True
432449,3061,8,76017,5,3.0,1,2009,True
329604,1507,107,76107,4,3.0,1,1934,True
1526524,3694,10,76092,3,0.0,0,1979,False
26761,1899,207,76244,4,2.0,1,1983,False
691151,3404,179,76126,3,4.0,1,1941,False
298678,2037,105,76036,3,0.0,0,1959,False
280702,2323,59,76140,2,3.0,1,2009,False
419372,2744,93,76135,2,0.0,0,1939,True
327452,2056,28,76036,2,3.0,1,2014,True
611684,3551,349,76052,5,3.0,1,1974,False
653573,11253,43,76109,5,5.0,1,1955,True
917181,3159,24,76052,4,5.0,1,1941,True
169690,1858,238,76114,2,0.0,0,2017,True
235209,1391,292,76117,2,2,0,1996,True
66566,2297,81,76244,3,3.0,1,1956,True
231890,1336,148,76117,2,2,0,1984,True
229979,1300,16,76117,3,2,0,2017,True
433712,6714,9,76052,8,4.0,1,1959,False
230241,1329,1,76117,3,1,0,1945,False
300286,1506,231,76013,2,2.0,1,1939,False
448337,2293,105,76126,2,3.0,1,1969,True
298926,1954,60,76180,2,0.0,0,2017,False
657984,1440,96,76040,2,2,0,1953,True
231349,1340,220,76117,2,1,0,1956,False
319867,1561,14,76036,4,3.0,1,1968,False
411078,4987,54,76017,8,5.0,1,1942,True
304713,1929,294,76013,3,0.0,0,1942,True
233960,1383,29,76117,2,1,0,2009,True
393151,1526,25,76040,4,0.0,0,1976,False
264079,1749,64,76114,4,3.0,1,1959,True
321592,1578,34,76013,3,0.0,0,1946,True
25380,2270,242,75052,2,0.0,0,1964,False
413801,3303,351,76040,4,3.0,1,1960,False
310249,1573,304,76036,3,0.0,0,1969,False
332239,2189,324,76036,3,0.0,0,2018,True
1864656,2661,46,76092,2,3.0,1,1946,True
360826,1625,26,76120,4,2.0,1,1946,False
413614,2527,1,76040,3,0.0,0,1961,False
367766,1595,44,76120,3,0.0,0,1990,False
339382,1307,129,76107,2,2,0,2015,False
410070,2528,37,76126,2,0.0,0,1961,True
315672,2075,70,76135,2,0.0,0,2015,True
387263,3088,7,76126,5,4.0,1,1988,False
525734,3118,144,76052,4,5.0,1,2016,True
373771,3100,12,76002,4,4.0,1,1950,True
252347,1834,204,76140,4,0.0,0,1998,True
359385,3407,221,76017,4,3.0,1,2017,False
182453,1850,19,76040,3,2.0,1,1954,False
243043,2934,56,76135,5,4.0,1,1974,False
652511,4092,131,76052,7,5.0,1,2010,False
185901,1455,230,76040,3,1,0,1937,True
1247887,5179,222,76092,8,6.0,1,2003,True
277721,1222,2,76013,2,2,0,1943,False
304630,1177,284,76036,3,1,0,1995,False
384153,2093,46,76036,4,0.0,0,1984,False
369403,1669,57,76120,3,3.0,1,1982,False
376827,2011,108,76036,4,0.0,0,1962,False
307753,1238,96,76107,3,1,0,1971,False
359395,2364,232,76017,2,0.0,0,1933,False
537722,2917,145,76126,5,5.0,1,1956,True
364442,1957,305,76135,3,3.0,1,1951,False
37404,2668,218,76244,2,0.0,0,1999,True
350081,1534,242,76020,3,0.0,0,2002,False
327909,2346,207,76020,2,0.0,0,1944,True
353021,3137,9,76002,5,3.0,1,1930,True
655737,1592,148,76052,2,0.0,0,1956,False
28562,1899,215,76244,4,3.0,1,1942,False
327715,2527,334,76036,2,2.0,1,1956,True
245729,2460,25,76040,2,0.0,0,1938,False
528428,1855,127,76028,3,3.0,1,2015,False
352474,1289,18,76120,2,2,0,2005,False
362284,1717,110,76120,4,0.0,0,1961,True
246042,1853,0,76036,2,3.0,1,1935,True
259615,1323,274,76140,3,2,0,2002,True
169604,1640,47,76020,3,0.0,0,1979,False
363496,1355,105,76107,2,2,0,1952,True
254461,3306,316,76135,4,0.0,0,1943,False
807774,4794,30,76052,6,4.0,1,2002,True
1497889,5527,159,76092,7,6.0,1,2004,True
355909,1600,44,76052,4,0.0,0,1949,False
371941,1425,286,76040,2,1,0,1956,False
