price,ppsf,total sq. ft.,days to sell,zip code,bedrooms,bathrooms,half bathrooms,year built,garage
699248,266.58,2623,40,76126,4,2.0,1,1963,True
376532,190.84,1973,205,76036,4,3.0,1,1994,True
455069,284.06,1602,25,76028,3,0.0,0,1970,False
367386,47.45,7743,1,76109,8,5.0,1,1964,False
1125938,309.92,3633,349,76092,5,0.0,0,1943,True
199259,190.68,1045,8,76114,2,2,0,1950,False
246605,157.07,1570,308,76013,2,0.0,0,1965,False
346351,96.85,3576,12,76002,4,3.0,1,1979,False
506927,180.59,2807,52,76052,5,0.0,0,1999,True
120740,37.56,3215,35,75052,5,4.0,1,1981,False
356852,109.46,3260,178,76092,4,3.0,1,1983,False
363447,184.3,1972,106,76036,4,2.0,1,1999,True
417596,200.0,2088,23,76052,2,0.0,0,1983,True
365075,130.2,2804,320,76002,5,4.0,1,1936,True
233520,176.64,1322,253,76117,2,1,0,1970,False
338459,235.53,1437,111,76107,2,2,0,2013,True
269695,140.17,1924,61,76140,4,2.0,1,1983,True
332235,188.56,1762,48,76140,2,2.0,1,1944,True
400528,209.04,1916,14,76017,3,0.0,0,2009,False
62081,26.33,2358,82,76109,3,0.0,0,1972,False
365162,223.61,1633,14,76120,4,2.0,1,1971,True
260401,118.47,2198,150,76036,3,0.0,0,2018,False
317640,112.2,2831,130,76028,4,4.0,1,1965,False
404162,180.27,2242,75,76036,3,3.0,1,1974,True
134202,114.21,1175,60,76114,3,2,0,1964,False
364328,262.3,1389,46,76120,2,2,0,1970,False
1064660,299.57,3554,35,76092,5,3.0,1,1956,True
1066818,208.61,5114,12,76092,6,6.0,1,1936,False
233436,180.82,1291,149,76117,2,1,0,2017,False
226220,112.32,2014,135,76140,2,0.0,0,1957,True
231597,171.68,1349,302,76117,3,1,0,1959,True
357881,125.05,2862,69,76135,4,0.0,0,1987,False
395592,284.8,1389,11,76002,3,2,0,1942,True
696069,344.08,2023,92,76126,2,0.0,0,1945,True
231378,176.76,1309,195,76117,2,1,0,1933,True
231350,162.01,1428,64,76117,2,2,0,1933,False
297144,218.01,1363,130,76013,3,1,0,2017,False
340811,331.85,1027,121,76013,3,2,0,2001,True
358360,254.16,1410,246,76002,2,2,0,1968,False
767143,331.52,2314,25,76052,2,3.0,1,1972,False
298869,223.54,1337,317,76013,3,2,0,1986,True
424426,370.68,1145,6,76135,2,1,0,1999,False
305719,152.4,2006,99,76036,3,0.0,0,2002,True
96363,21.66,4448,54,76126,5,5.0,1,1973,False
403806,339.05,1191,204,76040,2,1,0,2011,False
294312,137.72,2137,73,76036,2,2.0,1,1959,True
538948,163.12,3304,36,76052,5,3.0,1,1994,False
393332,112.25,3504,177,76126,3,4.0,1,1950,False
348887,122.93,2838,84,76017,5,5.0,1,2006,False
228140,144.3,1581,1,76020,4,3.0,1,2006,True
1186894,470.62,2522,30,76092,2,2.0,1,1978,False
218961,122.74,1784,137,76114,3,3.0,1,1999,False
378661,147.57,2566,58,76002,3,0.0,0,1936,True
503673,277.97,1812,229,76028,4,0.0,0,1950,True
341037,248.93,1370,270,76120,3,2,0,1960,False
246712,198.64,1242,2,76114,3,2,0,1955,True
422051,108.72,3882,328,76002,5,0.0,0,2016,True
280474,108.96,2574,109,76028,3,3.0,1,1976,True
391017,187.99,2080,53,76002,2,3.0,1,1952,False
434217,138.82,3128,71,76052,4,5.0,1,1966,True
216781,189.16,1146,89,76013,3,1,0,2018,True
124607,67.32,1851,90,75052,2,0.0,0,1942,True
579540,113.13,5123,183,76092,6,4.0,1,2001,True
397304,232.48,1709,7,76180,3,2.0,1,1965,True
338084,236.26,1431,37,76036,3,2,0,1964,True
348507,236.6,1473,170,76002,3,1,0,1944,True
212503,179.93,1181,204,76114,2,1,0,1935,True
216604,134.62,1609,83,76013,3,0.0,0,1945,False
347450,197.64,1758,30,76036,3,3.0,1,1992,False
345269,239.94,1439,39,76107,3,1,0,1960,False
60766,20.99,2895,108,75052,4,0.0,0,1939,True
415821,230.88,1801,198,76180,2,3.0,1,1967,True
166305,81.96,2029,231,76180,2,0.0,0,2001,False
446080,240.99,1851,11,76028,3,3.0,1,1995,False
602441,197.59,3049,183,76040,5,5.0,1,1968,False
323558,206.75,1565,124,76013,2,0.0,0,1978,True
232216,173.3,1340,12,76117,3,1,0,1968,False
1525744,492.81,3096,16,76092,5,5.0,1,1940,True
366144,164.12,2231,12,76017,2,0.0,0,1957,False
338033,260.63,1297,340,76107,3,1,0,1984,False
333855,237.45,1406,108,76107,2,1,0,1961,True
224838,87.69,2564,119,76244,4,3.0,1,1933,True
278609,139.37,1999,92,76036,4,0.0,0,1987,False
347164,170.68,2034,220,76020,2,0.0,0,1939,True
584925,292.9,1997,5,76028,4,0.0,0,1951,True
322362,245.33,1314,75,76107,2,2,0,1962,False
1782312,338.59,5264,110,76092,6,6.0,1,1948,False
347392,257.71,1348,3,76120,3,1,0,1941,False
445525,114.41,3894,206,76109,3,4.0,1,1948,True
472223,156.78,3012,32,76135,5,4.0,1,1938,False
294724,206.24,1429,107,76013,3,2,0,2001,False
1503607,281.84,5335,316,76092,7,5.0,1,2018,False
363733,213.83,1701,87,76120,3,2.0,1,1941,True
345685,316.85,1091,209,76017,2,2,0,2012,True
429291,255.53,1680,1,76180,3,0.0,0,1991,False
160746,72.31,2223,16,76244,4,0.0,0,1973,False
596412,194.08,3073,64,76126,4,4.0,1,1986,False
42704,19.4,2201,68,75052,2,3.0,1,1931,False
374769,204.35,1834,12,76180,2,0.0,0,1931,False
758083,184.81,4102,325,76052,7,6.0,1,1988,False
497338,235.15,2115,158,76180,4,3.0,1,1996,True
1207613,570.44,2117,29,76092,2,2.0,1,2015,True
716116,285.42,2509,1,76126,4,0.0,0,1989,False
520323,188.39,2762,2,76028,4,0.0,0,1951,True
173446,105.06,1651,2,76114,3,0.0,0,1951,False
231652,180.7,1282,28,76117,2,1,0,1936,False
169860,114.77,1480,175,76020,2,2,0,1991,True
230933,179.57,1286,77,76117,3,1,0,1941,False
786198,319.85,2458,182,76040,3,3.0,1,1978,True
429124,114.56,3746,82,76052,5,5.0,1,1938,False
403012,131.75,3059,111,76126,3,4.0,1,1970,True
289250,128.9,2244,190,76013,2,0.0,0,1996,True
627131,221.29,2834,87,76126,5,4.0,1,2006,False
89534,22.9,3909,42,75052,3,5.0,1,1988,False
156595,66.1,2369,214,75052,4,2.0,1,1956,True
235660,171.39,1375,70,76117,2,1,0,1945,True
245545,163.26,1504,132,76013,2,0.0,0,1996,True
233765,175.63,1331,111,76117,2,2,0,1942,False
343346,220.09,1560,127,76036,3,0.0,0,1940,False
289198,152.93,1891,22,76180,3,2.0,1,2008,True
557133,280.95,1983,77,76028,3,2.0,1,1969,True
373823,153.96,2428,64,76040,4,0.0,0,1944,False
460686,77.56,5940,44,76109,7,4.0,1,2010,False
229697,136.72,1680,177,76036,3,2.0,1,1954,True
227840,125.32,1818,31,76040,4,2.0,1,1930,False
521280,309.55,1684,22,76180,3,0.0,0,1941,False
287477,214.38,1341,25,76013,2,2,0,1967,False
91786,37.36,2457,147,75052,4,0.0,0,1974,False
402060,153.69,2616,112,76017,4,3.0,1,1935,False
232022,172.76,1343,134,76117,3,1,0,1979,True
308748,115.29,2678,30,76140,3,0.0,0,1955,True
488141,268.65,1817,248,76135,2,3.0,1,1935,False
26354,8.98,2934,15,76244,4,3.0,1,1985,True
205053,118.12,1736,217,76114,2,3.0,1,2018,False
359795,245.76,1464,34,76120,3,2,0,2010,True
444176,278.65,1594,159,76020,4,0.0,0,1980,True
328372,186.68,1759,388,76002,4,0.0,0,1940,True
183814,105.04,1750,262,76020,2,0.0,0,1940,False
48133,22.45,2144,209,76244,4,3.0,1,1968,False
1312310,266.4,4926,51,76092,5,4.0,1,1932,False
480610,176.89,2717,140,76135,4,2.0,1,1944,True
361393,253.25,1427,347,76107,2,2,0,1988,False
413166,157.34,2626,189,76002,3,2.0,1,1971,False
274650,147.58,1861,213,76036,4,3.0,1,1964,True
317832,82.19,3867,295,76017,4,5.0,1,1987,False
338030,196.19,1723,189,76013,2,2.0,1,1994,False
172553,134.39,1284,20,76114,2,2,0,2006,False
33625,22.42,1500,88,76040,3,2.0,1,2016,True
68113,35.2,1935,16,75052,4,3.0,1,2004,True
265758,105.54,2518,2,76140,2,0.0,0,1944,False
394427,78.32,5036,219,76109,8,5.0,1,2018,False
375241,267.27,1404,170,76020,3,1,0,2003,True
423745,129.86,3263,163,76052,3,5.0,1,1941,True
288491,164.38,1755,29,76180,3,3.0,1,2008,True
748625,231.56,3233,15,76052,4,0.0,0,2011,False
399549,61.26,6522,323,76109,5,5.0,1,1987,False
280388,241.71,1160,133,76114,3,2,0,1953,True
311248,135.44,2298,64,76036,3,2.0,1,1999,True
229535,174.15,1318,15,76117,3,1,0,2012,False
460670,179.53,2566,84,76017,2,0.0,0,1988,False
371119,242.88,1528,202,76107,3,2.0,1,2001,False
36538,23.01,1588,70,76244,4,0.0,0,1938,False
638882,197.55,3234,9,76126,5,5.0,1,1980,True
620864,215.2,2885,234,76109,4,3.0,1,1961,True
248518,187.14,1328,117,76013,3,1,0,1986,True
222443,31.69,7020,22,76109,5,6.0,1,1989,True
383673,174.0,2205,24,76135,4,0.0,0,1936,False
1306647,263.12,4966,5,76092,6,5.0,1,1996,False
273922,131.95,2076,8,76036,2,2.0,1,1953,True
335428,104.56,3208,44,76002,5,5.0,1,1997,True
353948,38.35,9230,14,76109,6,5.0,1,1982,False
1523130,291.23,5230,2,76092,6,4.0,1,1939,True
311129,103.19,3015,265,76109,3,4.0,1,2017,False
66223,24.19,2738,61,75052,4,0.0,0,2015,False
560485,56.86,9858,5,76109,6,6.0,1,2008,False
344447,259.37,1328,150,76107,3,2,0,1935,False
218946,72.81,3007,340,76028,4,4.0,1,1972,True
335358,220.92,1518,54,76107,4,3.0,1,1990,True
437405,140.33,3117,165,76135,3,4.0,1,1937,False
244522,113.41,2156,104,76140,2,2.0,1,1987,False
47610,19.17,2484,53,76244,3,0.0,0,1982,True
404914,176.05,2300,88,76028,3,2.0,1,1957,True
592098,232.29,2549,182,76126,3,0.0,0,1976,False
191051,90.76,2105,4,76020,2,2.0,1,1961,True
340798,258.77,1317,183,76107,2,1,0,1993,False
129939,50.07,2595,83,75052,2,0.0,0,1987,False
496057,216.71,2289,94,76040,4,2.0,1,1933,True
452469,61.56,7350,188,76109,5,4.0,1,1965,True
297525,230.28,1292,226,76107,2,1,0,1931,True
490411,127.38,3850,142,76052,3,5.0,1,2011,True
1265996,281.15,4503,63,76092,7,5.0,1,1995,False
326430,214.76,1520,36,76107,4,2.0,1,1993,False
432377,101.86,4245,274,76092,8,6.0,1,1953,True
152205,67.2,2265,179,75052,4,3.0,1,1970,False
1405026,323.14,4348,43,76092,5,6.0,1,2001,False
329200,53.25,6182,241,76109,5,4.0,1,1960,True
594113,282.78,2101,301,76040,2,3.0,1,2016,False
374428,215.93,1734,88,76036,2,0.0,0,1951,True
417360,130.79,3191,352,76017,4,0.0,0,1998,False
187544,100.02,1875,246,76114,3,0.0,0,2015,True
213405,163.15,1308,63,76114,3,1,0,1942,True
152087,48.24,3153,24,76244,4,4.0,1,2014,False
820979,228.88,3587,28,76126,4,0.0,0,1984,False
388431,180.25,2155,118,76036,2,2.0,1,1936,False
346344,71.16,4867,65,76017,8,4.0,1,1954,True
113697,37.52,3030,175,75052,3,0.0,0,1998,False
684175,300.47,2277,151,76126,2,3.0,1,1947,True
374235,248.5,1506,29,76120,3,2.0,1,1972,False
394400,98.65,3998,55,76109,4,5.0,1,1936,False
562255,286.57,1962,365,76126,3,2.0,1,1955,True
94540,40.3,2346,26,76040,2,0.0,0,1999,False
597099,124.01,4815,255,76109,7,4.0,1,2015,False
231083,121.43,1903,30,76180,4,3.0,1,1971,False
185459,119.5,1552,106,76114,2,3.0,1,1964,True
309154,224.02,1380,24,76140,3,1,0,1971,True
725380,283.91,2555,187,76126,3,0.0,0,1952,True
451648,279.66,1615,4,76180,3,2.0,1,2007,False
333845,200.15,1668,37,76013,3,3.0,1,1990,False
315413,142.46,2214,37,76020,3,0.0,0,1942,True
288183,248.01,1162,2,76013,3,1,0,1977,True
231461,178.87,1294,145,76117,3,2,0,1933,True
299498,41.33,7246,55,76109,8,4.0,1,1979,True
329174,225.62,1459,44,76107,3,2,0,2014,False
99816,36.89,2706,95,76040,2,3.0,1,1946,False
312933,83.38,3753,96,76002,3,4.0,1,1985,True
236080,179.94,1312,25,76117,3,2,0,1943,False
205148,66.95,3064,70,76135,3,5.0,1,2007,False
368785,245.69,1501,259,76107,4,3.0,1,1978,False
350338,224.29,1562,111,76013,2,3.0,1,1959,False
462430,182.42,2535,115,76017,2,3.0,1,1965,False
357449,281.01,1272,79,76107,2,2,0,1973,True
231848,174.72,1327,13,76117,2,1,0,1960,True
39968,15.29,2614,0,76244,3,2.0,1,1969,False
535779,281.84,1901,2,76180,2,0.0,0,1973,True
359063,281.62,1275,165,76120,2,2,0,2003,False
389812,206.91,1884,38,76036,3,2.0,1,1985,False
134191,88.34,1519,258,76109,2,2.0,1,2009,True
352002,222.08,1585,6,76107,4,3.0,1,1979,False
406646,167.48,2428,196,76017,3,0.0,0,2009,False
375655,195.35,1923,59,76036,4,2.0,1,1931,True
1460232,983.32,1485,93,76092,2,1,0,1955,True
232915,174.73,1333,112,76117,3,2,0,1936,False
239188,183.01,1307,199,76117,3,1,0,1973,True
372143,78.0,4771,75,76109,6,5.0,1,2013,False
454156,260.41,1744,67,76180,2,0.0,0,1987,False
378874,58.99,6423,60,76109,5,6.0,1,1955,True
230689,179.52,1285,8,76117,3,1,0,1945,True
212814,98.43,2162,403,76180,2,0.0,0,1979,True
438761,149.19,2941,103,76017,3,5.0,1,1989,True
400114,177.36,2256,222,76052,3,0.0,0,2009,False
777381,195.42,3978,141,76092,3,4.0,1,2001,False
408235,146.53,2786,0,76126,3,3.0,1,1969,False
868709,207.08,4195,308,76092,8,4.0,1,1951,False
330217,234.03,1411,27,76107,2,2,0,1950,False
505175,165.69,3049,340,76135,5,4.0,1,1978,False
354316,222.7,1591,93,76140,2,3.0,1,2000,False
1379182,660.84,2087,38,76092,2,3.0,1,1969,False
308483,189.72,1626,36,76020,3,3.0,1,1987,False
361228,203.28,1777,264,76040,2,0.0,0,1947,True
355097,208.27,1705,268,76120,4,2.0,1,1989,True
368250,118.68,3103,39,76028,4,0.0,0,1945,False
515094,149.74,3440,102,76135,4,3.0,1,1990,False
384211,48.38,7942,155,76109,7,5.0,1,1994,True
377637,190.92,1978,125,76180,4,0.0,0,1935,True
304476,296.47,1027,0,76126,3,1,0,1965,False
1127457,306.87,3674,103,76092,4,4.0,1,1968,True
348004,128.89,2700,34,76017,4,0.0,0,1992,False
387005,112.9,3428,33,76126,5,5.0,1,1941,True
604569,199.79,3026,79,76052,4,4.0,1,1946,True
427345,246.88,1731,140,76180,2,2.0,1,1992,False
235770,179.43,1314,32,76117,2,2,0,1946,False
354533,105.61,3357,148,76002,3,5.0,1,1974,False
815272,365.43,2231,256,76028,2,3.0,1,1999,False
660509,336.14,1965,340,76040,4,3.0,1,1957,True
184203,29.57,6229,178,76109,8,4.0,1,2017,True
231542,173.44,1335,58,76117,2,1,0,1932,False
1123993,233.19,4820,21,76092,5,6.0,1,1954,True
269888,167.32,1613,3,76020,3,3.0,1,1945,True
288221,124.61,2313,21,76135,3,3.0,1,1987,True
339992,199.64,1703,118,76020,3,2.0,1,2018,False
552506,194.54,2840,73,76028,4,5.0,1,1961,True
342187,146.86,2330,52,76028,2,3.0,1,1968,True
272716,139.14,1960,185,76140,2,2.0,1,1937,False
648148,174.33,3718,79,76052,3,4.0,1,1983,True
357581,109.22,3274,12,76017,5,4.0,1,1951,False
353853,261.53,1353,27,76120,3,1,0,1955,False
224538,74.35,3020,71,75052,4,5.0,1,1973,True
432802,137.7,3143,15,76002,3,4.0,1,1938,False
210748,145.44,1449,285,76114,2,1,0,1990,False
208659,143.31,1456,302,76114,3,2,0,1970,True
261907,121.31,2159,212,76028,2,0.0,0,1938,True
193571,124.72,1552,28,76114,4,3.0,1,1988,True
229847,180.84,1271,67,76117,2,2,0,2001,True
368833,245.07,1505,297,76120,4,2.0,1,2002,False
224792,128.23,1753,84,76020,3,3.0,1,1953,False
377799,158.61,2382,8,76002,2,0.0,0,1993,False
437039,319.24,1369,178,76020,3,2,0,1969,True
972784,214.7,4531,47,76092,8,4.0,1,1941,False
250572,137.0,1829,2,76013,4,0.0,0,1985,False
233873,176.11,1328,162,76117,2,2,0,1998,True
235372,172.43,1365,317,76117,2,1,0,1991,False
280492,154.12,1820,5,76140,2,0.0,0,2016,False
234107,166.74,1404,31,76117,2,2,0,2002,True
865334,240.5,3598,73,76126,3,3.0,1,2018,False
385611,41.28,9342,134,76109,5,4.0,1,1993,True
288213,22.58,12764,1,76109,7,5.0,1,1943,False
241024,152.26,1583,32,76114,2,3.0,1,2010,True
25671,8.21,3125,166,75052,5,3.0,1,1945,True
388250,217.26,1787,105,76036,2,3.0,1,1932,True
349482,173.01,2020,18,76017,3,2.0,1,1989,False
150791,48.21,3128,324,76135,4,5.0,1,1981,False
310807,204.21,1522,352,76013,4,0.0,0,1937,False
232965,106.13,2195,73,75052,4,0.0,0,1958,False
573972,246.66,2327,106,76135,3,0.0,0,1952,True
62906,23.13,2720,91,75052,2,0.0,0,1957,True
289929,289.35,1002,14,76114,2,2,0,1959,False
337761,169.99,1987,273,76036,3,0.0,0,1997,True
583990,144.7,4036,223,76052,7,5.0,1,1986,True
301474,166.01,1816,255,76180,3,3.0,1,2008,False
312842,216.65,1444,272,76013,3,2,0,1939,True
242078,147.97,1636,108,76140,3,0.0,0,2002,True
504768,117.03,4313,289,76052,8,4.0,1,1994,True
179951,93.09,1933,249,76040,4,0.0,0,1976,True
360311,242.47,1486,47,76120,2,2,0,1932,True
998979,203.62,4906,262,76092,6,5.0,1,1954,False
677691,187.31,3618,40,76052,3,4.0,1,2017,False
316594,160.79,1969,27,76036,3,0.0,0,2017,False
376119,261.56,1438,22,76120,3,1,0,1998,True
326021,110.74,2944,85,76002,5,5.0,1,1961,False
567022,170.79,3320,15,76052,4,5.0,1,2013,True
97428,60.82,1602,217,76244,4,0.0,0,1970,True
589430,251.14,2347,112,76135,2,0.0,0,1973,True
313295,230.53,1359,91,76013,3,2,0,1977,True
1688087,375.05,4501,82,76092,8,5.0,1,1984,False
759534,269.05,2823,104,76052,5,0.0,0,1994,True
376255,72.2,5211,7,76109,6,4.0,1,1978,True
231579,178.0,1301,287,76117,3,2,0,1973,False
359147,138.13,2600,1,76135,3,0.0,0,1956,True
449096,346.79,1295,67,76028,2,1,0,1963,False
231730,175.55,1320,234,76117,3,1,0,1934,False
314105,255.16,1231,251,76013,3,2,0,1954,False
361120,299.68,1205,0,76107,3,2,0,1935,False
405724,215.12,1886,60,76180,3,0.0,0,1965,True
437803,139.61,3136,21,76052,3,3.0,1,1963,True
300401,187.87,1599,330,76180,4,0.0,0,1958,True
534795,141.67,3775,23,76052,5,5.0,1,1932,True
651768,328.68,1983,132,76180,3,3.0,1,2005,False
427369,182.64,2340,24,76002,3,2.0,1,1949,False
216745,150.62,1439,227,76114,2,2,0,1968,True
233197,183.48,1271,136,76117,2,1,0,2016,False
314657,194.71,1616,7,76013,2,0.0,0,1964,True
320807,241.21,1330,33,76140,3,1,0,1957,True
221897,70.04,3168,113,76002,5,4.0,1,1980,False
1390737,488.66,2846,222,76092,3,5.0,1,2011,False
210119,146.63,1433,209,76114,3,1,0,1974,False
450686,269.23,1674,233,76180,2,0.0,0,1959,True
351632,175.73,2001,97,76017,2,0.0,0,1968,False
321320,136.04,2362,194,76140,3,3.0,1,1937,True
432881,187.39,2310,109,76002,2,0.0,0,1947,False
314800,176.36,1785,19,76013,2,3.0,1,1941,True
405185,39.33,10301,44,76109,8,4.0,1,1976,True
155362,69.14,2247,38,76244,2,0.0,0,2011,True
286987,116.95,2454,181,76140,4,3.0,1,1966,True
29959,11.02,2718,38,75052,2,0.0,0,1951,False
298398,222.85,1339,179,76140,3,2,0,2009,False
365075,190.14,1920,224,76180,4,2.0,1,1988,True
404846,33.96,11923,234,76109,6,4.0,1,1960,True
514568,346.98,1483,16,76040,3,2,0,2018,False
429421,137.28,3128,44,76002,5,3.0,1,1964,False
362377,257.92,1405,180,76120,3,2,0,1935,True
271448,192.93,1407,35,76013,2,1,0,1952,False
235875,131.77,1790,17,76140,3,3.0,1,1934,True
465922,362.87,1284,399,76028,3,2,0,2004,True
268115,130.34,2057,194,76036,2,3.0,1,2009,True
149498,131.25,1139,209,76114,3,2,0,1951,False
402912,270.23,1491,7,76020,3,2,0,1932,True
666312,232.0,2872,31,76052,3,4.0,1,1943,True
365886,158.39,2310,11,76017,2,3.0,1,1983,True
215674,195.36,1104,56,76114,2,2,0,1988,True
219977,119.94,1834,147,76114,2,2.0,1,2013,True
389070,304.2,1279,70,76107,3,2,0,1943,True
425985,262.14,1625,7,76017,3,2.0,1,1987,True
369041,198.2,1862,3,76120,4,3.0,1,1939,False
411796,120.44,3419,11,76135,3,3.0,1,1959,True
763805,615.97,1240,21,76028,3,1,0,1990,False
531805,240.2,2214,255,76040,3,3.0,1,1995,False
119960,55.8,2150,3,76028,2,0.0,0,1985,True
495213,279.94,1769,100,76180,4,2.0,1,1966,True
420974,222.62,1891,17,76028,4,0.0,0,1984,False
348554,169.37,2058,164,76040,3,0.0,0,1980,False
1322481,355.7,3718,90,76092,4,5.0,1,1961,True
344449,272.72,1263,255,76107,2,2,0,1951,True
277229,144.69,1916,4,76180,2,0.0,0,1966,False
303807,258.56,1175,38,76002,3,2,0,1975,False
303046,159.75,1897,150,76013,3,3.0,1,1994,True
747799,194.84,3838,83,76052,3,3.0,1,1931,False
218607,129.2,1692,117,76114,2,0.0,0,2003,False
281898,141.16,1997,212,76140,4,2.0,1,2008,False
390379,121.01,3226,100,76017,5,5.0,1,1959,False
334752,253.22,1322,11,76120,3,1,0,1965,True
232670,178.56,1303,223,76117,2,1,0,2003,False
58578,27.42,2136,319,75052,2,0.0,0,1968,True
304214,156.97,1938,228,76036,2,3.0,1,2015,False
205201,24.36,8422,269,76109,6,5.0,1,2001,True
134733,74.07,1819,271,76244,3,0.0,0,1957,False
332586,155.92,2133,7,76036,3,3.0,1,2004,False
1252774,324.47,3861,43,76092,5,5.0,1,2016,False
274666,242.0,1135,242,76013,3,1,0,1991,False
330110,180.29,1831,136,76036,4,0.0,0,1943,True
1221882,479.92,2546,193,76092,3,3.0,1,2015,False
246308,107.09,2300,11,76244,3,3.0,1,1942,True
237688,170.26,1396,276,76117,3,1,0,1977,False
341740,277.16,1233,34,76107,3,2,0,1931,False
446407,241.17,1851,5,76180,3,3.0,1,1997,False
383407,123.48,3105,63,76017,5,4.0,1,1963,False
365229,112.79,3238,321,76002,5,4.0,1,1995,True
336696,145.32,2317,36,76036,4,0.0,0,1948,True
331421,178.66,1855,235,76036,2,2.0,1,1958,True
349853,160.19,2184,358,76180,4,3.0,1,1978,False
671656,343.56,1955,9,76040,4,2.0,1,2017,False
376087,231.87,1622,143,76020,4,0.0,0,1937,True
274117,19.43,14111,310,76109,8,6.0,1,1941,True
359648,144.32,2492,272,76017,2,0.0,0,1970,True
468803,153.15,3061,39,76028,5,0.0,0,1984,True
330728,123.96,2668,51,76028,4,0.0,0,2012,True
390138,137.18,2844,41,76028,5,4.0,1,1931,False
226042,174.55,1295,75,76117,2,2,0,1945,True
155197,67.57,2297,133,76040,3,2.0,1,1983,True
337867,145.82,2317,79,76040,3,0.0,0,1974,True
383995,279.27,1375,74,76020,2,2,0,1956,False
340347,163.39,2083,60,76020,3,3.0,1,1956,False
355909,201.53,1766,254,76017,4,3.0,1,1973,True
411320,182.89,2249,1,76017,4,3.0,1,1942,True
332318,167.08,1989,218,76180,3,0.0,0,1955,True
327257,161.85,2022,119,76180,3,0.0,0,1964,True
419225,188.93,2219,180,76180,3,3.0,1,1939,True
551956,456.16,1210,13,76028,2,1,0,1944,False
391696,269.21,1455,169,76036,2,1,0,1979,True
412706,250.43,1648,0,76036,2,3.0,1,1985,True
769971,207.99,3702,110,76092,3,0.0,0,1932,False
288275,127.78,2256,255,76028,4,0.0,0,2004,True
340323,291.87,1166,88,76013,3,1,0,1993,False
429920,162.05,2653,157,76017,2,0.0,0,1931,False
385269,256.33,1503,110,76120,3,0.0,0,1955,True
305466,158.52,1927,151,76140,2,0.0,0,1943,False
355412,62.31,5704,72,76109,5,5.0,1,1976,True
254397,199.37,1276,26,76114,2,1,0,2001,False
417466,210.52,1983,310,76017,3,0.0,0,1931,True
571348,291.95,1957,306,76180,4,3.0,1,1984,True
749537,268.07,2796,177,76126,3,3.0,1,2016,True
569929,179.45,3176,192,76135,3,4.0,1,1942,True
386981,264.87,1461,137,76180,3,1,0,1966,False
474371,146.82,3231,100,76109,5,5.0,1,1971,True
679287,325.17,2089,30,76040,2,0.0,0,1959,False
118682,43.88,2705,10,75052,2,3.0,1,2018,True
233693,174.27,1341,250,76117,2,2,0,1950,False
413695,211.07,1960,97,76017,2,3.0,1,2011,True
356702,127.53,2797,65,76017,4,0.0,0,1951,True
330366,283.82,1164,40,76020,2,1,0,2007,True
407982,39.85,10239,128,76109,6,4.0,1,1972,False
423978,75.37,5625,103,76109,6,5.0,1,1986,True
254488,118.42,2149,1,76040,4,3.0,1,1958,False
1591954,455.23,3497,420,76092,4,3.0,1,1972,True
371911,155.55,2391,35,76040,4,2.0,1,1978,False
345064,259.84,1328,33,76107,3,2,0,1936,False
401596,177.46,2263,16,76002,3,0.0,0,1936,True
419386,120.86,3470,158,76052,3,3.0,1,1991,False
373897,223.62,1672,222,76013,2,2.0,1,2018,False
713270,220.69,3232,172,76126,5,0.0,0,1951,True
198828,114.73,1733,61,75052,3,0.0,0,1938,True
